id,sdid,gpstime,sd750,multiEye,sd1500,sd_gpsnanotime,sd_theta,sd_phi,sd_energy,sd_l,sd_b,sd_ra,sd_dec,sd_x,sd_dx,sd_y,sd_dy,sd_z,sd_easting,sd_northing,sd_altitude,sd_s450,sd_ds450,sd_s35,sd_beta,sd_gamma,sd_chi2,sd_ndf,sd_geochi2,sd_nbstat,fd_id,fd_gpsnanotime,fd_hdSpectrumEye,fd_hdCalibEye,fd_hdXmaxEye,fd_theta,fd_dtheta,fd_phi,fd_dphi,fd_l,fd_b,fd_ra,fd_dec,fd_totalEnergy,fd_dtotalEnergy,fd_calEnergy,fd_dcalEnergy,fd_xmax,fd_dxmax,fd_heightXmax,fd_distXmax,fd_dEdXmax,fd_ddEdXmax,fd_x,fd_dx,fd_y,fd_dy,fd_z,fd_easting,fd_northing,fd_altitude,fd_cherenkovFraction,fd_minViewAngle,fd_uspL,fd_duspL,fd_uspR,fd_duspR,fd_hottestStationId,fd_distSdpStation,fd_distAxisStation,sd_s38,sd_gpstime,sd_exposure
170714583500,41951430,1173401050,1,0,0,60928649,39.95,133.64,0.124,-151.76,-16.55,86.02,-3.45,-26008.6,25.81,12730.3,49.23,88.3,451231.14,6111860.1,1488.3,7.83,1.32,9.32,-2.75,-0.33,4.51,5,2.79,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173401050,7.1489
170714875000,41951870,1173403965,1,0,0,203444674,39.61,241.39,0.188,-86.03,-34.27,79.66,-64.19,-25748.2,46.29,15228.2,57.98,93.53,451485.18,6114357.13,1493.53,12.04,1.84,14.13,-2.8,-0.31,8.84,4,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173403965,7.1491
170714888901,41951900,1173404104,1,0,0,924367508,11.95,228.06,0.104,-103.51,-10.91,113.99,-43.51,-27892.2,36.48,13931.6,29.55,98.79,449345.7,6113055.94,1498.79,10.94,1.48,7.82,-3.1,-0.32,5.7,3,2.14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173404104,7.1491
170715429300,41952690,1173409508,1,0,0,667561227,6.99,177.25,0.102,-99.55,10.13,139.11,-34.47,-29201.1,31.62,14528.1,21.08,101.02,448036.12,6113648.77,1501.02,10.91,1.34,7.66,-3.16,-0.3,4.39,3,4.81,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173409508,7.1495
170715669700,41953030,1173411912,1,0,0,82427381,24.55,166.23,0.135,-110.56,10.09,130.98,-26.19,-23889.7,29.4,15071.9,21.54,83.38,453342.94,6114205.61,1483.38,12.56,1.39,10.14,-2.98,-0.33,5.97,5,6.71,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173411912,7.1497
170715817900,41953230,1173413394,1,0,0,961470602,27.85,82,0.52,-95.82,47.65,167.69,-7.5,-27619.1,9.66,13362.6,15.35,95.93,449620.05,6112487.99,1495.93,45.15,2.98,39.01,-3.07,-0.27,7.78,12,4.37,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173413394,7.1498
170716702401,41954540,1173422239,1,0,0,780277261,19.72,209.43,0.151,-69.15,18.82,177.25,-42.58,-26633.3,13.61,12805.2,47.81,90.33,450606.69,6111933.42,1490.33,14.83,1.48,11.34,-3.11,-0.3,10.05,3,6.88,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173422239,7.1504
170716837601,41954780,1173423591,1,0,0,560970350,26.81,123.54,0.187,-58.79,51.01,191.76,-11.85,-28457.3,30.52,13864.9,13.46,101.22,448781.12,6112987.79,1501.22,16.71,2.09,14.03,-3.01,-0.3,4.94,6,0.32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173423591,7.1505
170717024701,41955060,1173425462,1,0,0,781279366,26.54,166.23,0.136,-65.27,37.15,185.63,-25.26,-25204.6,53.18,13378.8,30.2,85.82,452033.3,6112510.02,1485.82,12.26,2.59,10.21,-3,-0.31,9.89,5,2.95,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173425462,7.1507
170717032900,41955070,1173425544,1,0,0,136169616,30.49,98.67,0.227,-26.7,53.81,210.29,-4.9,-27918.2,32.53,13831.1,28.5,98.67,449319.99,6112955.39,1498.67,18.94,1.54,17.05,-2.94,-0.31,22.57,11,3.49,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173425544,7.1507
170717443001,41955690,1173429645,1,0,0,669379722,25.71,213.76,0.138,-51.4,16.92,200.62,-45.61,-28449.8,52.21,14687.4,260.67,100.5,448786.51,6113809.86,1500.5,12.6,4.46,10.35,-3.02,-0.3,17.93,4,1.23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173429645,7.151
170717720100,41956150,1173432416,1,0,0,443156662,9.9,111.05,0.102,-12.74,20.64,239.44,-25.79,-25892.5,50.39,16244.4,15.95,94.06,451338.37,6115372.33,1494.06,10.76,1.98,7.65,-3.14,-0.3,6.32,3,0.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173432416,7.1512
170717978300,41956530,1173434998,1,0,0,880782599,29.28,141.82,0.101,-11.08,34.3,230.75,-14.7,-26455,51.78,12722.6,77.73,90.23,450785.17,6111851.19,1490.23,8.67,1.56,7.57,-2.93,-0.33,11.11,3,0.83,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173434998,7.1513
170720064000,41957630,1173442255,1,0,0,623503351,29.1,269.94,0.133,-28.42,-24.82,284.22,-64.2,-24834.7,85.97,16453.7,54.32,88.69,452394.99,6115584.21,1488.69,11.46,1.48,10,-2.9,-0.34,10.71,2,4.18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173442255,7.1519
170720113000,41957700,1173442745,1,0,0,328233792,27.15,236.19,0.135,-24.81,-10.16,259.9,-55.22,-28670.7,27.33,15333.8,39.57,103.56,448564.17,6114455.35,1503.56,12.03,1.83,10.13,-2.98,-0.31,5.53,3,0.58,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173442745,7.1519
170720132600,41957730,1173442941,1,0,0,777731104,23.7,16.04,0.201,19.62,-36.75,312.76,-25.91,-26845.1,10.54,12865.7,35.65,92,450395.08,6111992.69,1492,18.8,2.54,15.12,-3.07,-0.29,14.02,2,0.15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173442941,7.1519
170720194700,41957830,1173443562,1,0,0,268793256,14.39,25.93,0.143,14.82,-30.3,304.57,-27.97,-27946.5,31.02,13835.6,20.03,98.45,449291.7,6112959.85,1498.45,14.7,1.37,10.77,-3.11,-0.31,4.52,2,1.95,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173443562,7.152
170720448600,41958230,1173446101,1,0,0,268376313,21.84,34.38,0.176,27.76,-41.6,319.81,-21.27,-24297.4,17.92,15267.1,24.75,85.59,452935.02,6114399.64,1485.59,16.9,1.78,13.23,-3.06,-0.31,8.63,3,0.05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173446101,7.1521
170720609200,41958480,1173447707,1,0,0,730971893,25.48,165.77,0.293,8.61,-8.77,279.69,-25.58,-27745.9,32.3,13957.4,8.8,98.5,449492.02,6113082.03,1498.5,26.61,2.74,21.96,-3.04,-0.3,6.64,8,10.37,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173447707,7.1523
170720790900,41958760,1173449524,1,0,0,816820964,19.67,0.53,0.145,13.91,-59.72,338.36,-32.69,-28169,20.49,14331.4,23.69,100.42,449068.12,6113454.73,1500.42,14.38,1.66,10.89,-3.03,-0.32,7.32,5,3.18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173449524,7.1524
170720852600,41958850,1173450141,1,0,0,414829576,13.5,170.29,0.128,9.79,-28.97,301.68,-31.79,-27199.4,43.5,13210.5,26.43,94.4,450039.93,6112337.02,1494.4,13.34,1.46,9.6,-3.1,-0.31,4.24,2,0.03,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173450141,7.1524
170721000400,41959060,1173451619,1,0,0,670491003,13.88,289.15,0.108,-11.12,-51,330.27,-48.05,-25952,22.13,16876.4,36.37,95.5,451277.28,6116003.88,1495.5,11.36,1.5,8.16,-3.12,-0.31,5.1,4,0.03,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173451619,7.1525
170721188200,41959340,1173453497,1,0,0,571252759,33.56,31.74,0.101,79,-72.54,0.47,-14.04,-25097,28.77,13955.9,34.83,87.03,452139.18,6113087.21,1487.03,7.95,1.13,7.59,-2.88,-0.33,4.23,3,0.36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173453497,7.1527
170721434100,41959750,1173455956,1,0,0,226017037,35.19,272.56,0.169,-44.67,-44.2,345.78,-70.23,-25305.6,12.93,15501.3,23.71,91.57,451926.85,6114631.18,1491.57,12.76,1.78,12.74,-2.84,-0.33,21.39,5,1.22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173455956,7.1528
170721656500,41960080,1173458180,1,0,0,716276904,32,256.7,0.147,-35.45,-44.57,333.72,-65.43,-25754,35.81,14174.9,82.29,90.73,451482.01,6113304.41,1490.73,12.05,1.85,11.02,-2.9,-0.33,12.35,3,0.85,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173458180,7.153
170721871800,41960420,1173460333,1,0,0,172509639,16.55,34.81,0.184,161.61,-86.98,14.94,-24.75,-25188.8,22.78,16558.7,25.45,91.09,452040.82,6115688.2,1491.09,18.79,1.77,13.79,-3.1,-0.31,26.23,5,0.88,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173460333,7.1531
170721956800,41960550,1173461183,1,0,0,779210269,20.12,78.79,0.165,99.26,-77.21,7.57,-15.32,-24873.7,33.38,15793.6,23.24,89.28,452357.69,6114924.4,1489.28,16.42,1.56,12.38,-3.08,-0.3,4.43,7,4.19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173461183,7.1532
170722200300,41960920,1173463618,1,0,0,200547496,24.82,128.74,0.1,71.84,-71.38,357.97,-14.69,-29146.7,32.66,14226,40.33,100,448091.33,6113346.79,1500,9.54,1.94,7.55,-3.03,-0.32,3.19,3,3.74,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173463618,7.1533
170722498100,41961400,1173466596,1,0,0,610023475,14.22,237.45,0.342,-61.51,-70.44,15.03,-46.61,-24280.1,10.88,14264.5,18.78,83.68,452954.81,6113397.73,1483.68,34.72,2.46,25.64,-3.16,-0.29,14.64,10,4.66,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173466596,7.1536
170723169600,41962490,1173473311,1,0,0,979471067,3.87,315.51,0.142,-119.6,-51.12,57.66,-37.78,-27847,20.69,15533.4,29.35,105.4,449386.82,6114656.85,1505.4,15.57,2.72,10.7,-3.17,-0.3,7.58,3,0.02,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173473311,7.154
170723880300,41963670,1173480418,1,0,0,398936945,23.88,35.75,0.133,-129,-7.49,104.33,-19.46,-26094.5,39.63,16173.7,92.81,95.13,451136.65,6115301.23,1495.13,12.83,1.76,9.98,-3.03,-0.31,9.1,6,0.21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173480418,7.1545
170724419700,41964560,1173485812,1,0,0,101158156,20.84,259,0.659,-95.41,-23.91,99.45,-55.38,-26951.8,13.78,17094.7,8.32,100.28,450277.6,6116219.41,1500.28,62.85,3.37,49.38,-3.17,-0.27,5.97,9,5.72,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173485812,7.1549
170724564400,41964800,1173487259,1,0,0,932386822,30.33,193.12,0.141,-120.81,-37.24,74.96,-36.11,-24954.2,33.54,12673.8,33.59,84.06,452285.12,6111806.3,1484.06,12.14,1.65,10.58,-2.92,-0.32,8.96,3,0.28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173487259,7.155
170725287200,41966000,1173494487,1,0,0,575480301,37.65,296.69,0.103,-61.73,-2,181.99,-64.47,-24245.6,52.58,16350,43.83,86.15,452983.84,6115481.97,1486.15,7.19,1.26,7.71,-2.81,-0.33,6.05,3,0.15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173494487,7.1556
170725368400,41966130,1173495299,1,0,0,240838963,23.17,128.47,0.131,-118.76,16.39,131.36,-16.04,-27388.5,19.12,15330.6,36.51,102.97,449845.56,6114455.32,1502.97,12.71,1.44,9.85,-3,-0.32,8.57,3,0.12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173495299,7.1556
170725381600,41966160,1173495431,1,0,0,315270229,35.19,179.78,0.127,-120.72,-9.83,105.94,-27.85,-26916.2,14.82,13494,53.39,93.9,450322.19,6112621.08,1493.9,9.64,1.14,9.54,-2.86,-0.32,10.21,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173495431,7.1556
170725456900,41966290,1173496184,1,0,0,495935504,37.04,30.45,0.104,-73.61,49.31,181.91,-12.15,-26190.8,26.34,16077.6,61.66,96.13,451040.72,6115204.88,1496.13,7.46,1.03,7.84,-2.81,-0.33,3.98,2,0.89,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173496184,7.1557
170725616900,41966560,1173497784,1,0,0,755889511,27.3,60.26,0.109,-90.59,46.11,169.92,-10.71,-24036.7,129.13,15256.1,24.03,84.04,453195.54,6114389.28,1484.04,9.94,2.03,8.18,-3.01,-0.31,6.24,3,1.04,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173497784,7.1558
170725713700,41966710,1173498752,1,0,0,834799564,7.97,187.72,0.147,-91.46,15.59,150.74,-35.79,-26573.9,13.8,12921.8,36.17,89.98,450665.8,6112050.05,1489.98,15.86,1.59,11.04,-3.18,-0.29,9.67,6,1.94,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173498752,7.1559
170725797600,41966840,1173499591,1,0,0,621479549,34.59,349.66,0.162,-44.5,27.64,206.29,-33.92,-24034.4,29.98,15706.6,16.03,84.55,453196.72,6114839.52,1484.55,12.54,1.56,12.19,-2.91,-0.3,5.76,8,4.47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173499591,7.1559
170725929900,41967050,1173500914,1,0,0,680451246,37.09,134.48,0.116,-119.08,32.64,144.46,-6.07,-25949.6,261.27,15723.5,128.64,95.21,451282.68,6114851.57,1495.21,8.3,2.17,8.73,-2.79,-0.33,9.2,3,0.32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173500914,7.156
170726002300,41967160,1173501638,1,0,0,236484220,28.65,297.56,0.103,-54.64,4.23,197.51,-58.55,-29034.9,36.91,14308.2,41.47,100.42,448202.8,6113429.37,1500.42,9.18,1.66,7.75,-2.91,-0.34,5.69,3,3.25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173501638,7.1561
170726211800,41967540,1173503733,1,0,0,583929687,33.08,146.68,0.105,-105.33,34.04,153.35,-13.63,-28882.8,21.52,14055.8,47.6,100.88,448355.38,6113177.6,1500.88,8.47,1.23,7.9,-2.84,-0.33,21.51,2,6.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173503733,7.1562
170726433000,41967870,1173505945,1,0,0,763247648,24.84,274.19,0.102,-56.55,3.01,193.88,-59.86,-28319.9,15.94,14822.2,58.66,101.64,448916.02,6113944.94,1501.64,9.69,1.66,7.66,-3.01,-0.31,5.43,2,0.08,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173505945,7.1564
170726451800,41967900,1173506133,1,0,0,689712662,26.56,149.43,0.115,-88,37.55,167.31,-19.11,-28570.5,64.93,15161.5,41.92,103.15,448664.78,6114283.38,1503.15,10.68,1.42,8.68,-3.01,-0.31,9.28,6,2.75,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173506133,7.1564
170726733400,41968380,1173508949,1,0,0,898245622,35.89,111.19,0.125,-61.08,61.77,190.97,-1.05,-25009.1,10.26,16074.1,51.63,90.34,452221.68,6115204.38,1490.34,9.27,1.88,9.38,-2.84,-0.32,12.23,2,5.78,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173508949,7.1566
170726784000,41968460,1173509455,1,0,0,782726861,37.25,302.9,0.104,-33.43,-8.59,247.62,-60.96,-24867.4,56.51,16438.4,46.45,89.2,452362.32,6115568.83,1489.2,7.37,1.14,7.8,-2.84,-0.31,6.07,2,0.27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173509455,7.1566
170726912600,41968640,1173510741,1,0,0,730171129,26.81,286.13,0.1,-41.72,-1.26,225.08,-60.24,-24911.7,51.57,14547.5,37.64,88.15,452322.81,6113678.97,1488.15,9.25,1.26,7.55,-3,-0.3,14.13,3,4.15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173510741,7.1567
170726938800,41968670,1173511003,1,0,0,415919432,27.47,254.19,0.194,-55.25,1.98,196.59,-60.84,-25343.8,28.51,13254.1,23.59,86.85,451894.39,6112385.16,1486.85,17.5,1.7,14.55,-3,-0.3,9.48,7,6.27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173511003,7.1567
170727037100,41968830,1173511986,1,0,0,310864991,22.42,224.16,0.113,-58.12,14.39,191.32,-48.47,-27677.3,31.02,13726.3,27.45,97.45,449560.97,6112851.27,1497.45,11.13,1.34,8.53,-3.04,-0.31,3.73,5,2.85,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173511986,7.1568
170727107800,41968940,1173512693,1,0,0,362631433,37.66,223.33,0.121,-70.11,7.8,171.12,-52.85,-29591.5,23.24,15294.1,41.49,105.24,447643.98,6114413.34,1505.24,8.44,1.34,9.07,-2.83,-0.31,13.34,2,0.67,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173512693,7.1569
170728001600,41970310,1173521631,1,0,0,975414454,29.34,67.44,0.118,18.79,10.34,267.09,-7.58,-25713.3,22,13414.4,36.37,89.27,451524.57,6112544.5,1489.27,10.31,1.79,8.84,-2.94,-0.32,6.53,2,0.33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173521631,7.1575
170728397300,41970930,1173525588,1,0,0,57593919,10.02,271.6,0.3,-11.7,-12.4,272.93,-45.12,-29620.5,9.72,15319.6,19.91,106.04,447614.98,6114438.69,1506.04,31.13,2.19,22.54,-3.19,-0.29,7.58,4,0.43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173525588,7.1577
170730067000,41971370,1173528685,1,0,0,17669487,39.33,56.39,0.111,43.32,-21.04,306.21,-0.8,-23679.3,84.59,14660,40.59,80.88,453552.99,6113795.15,1480.88,7.29,1.23,8.37,-2.78,-0.31,6.67,3,2.83,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173528685,7.1579
170730358500,41971810,1173531600,1,0,0,642250720,29.98,267.32,0.128,-28.75,-29.24,294.39,-65.01,-24701.9,57.46,16862.4,19.08,88.79,452526.72,6115992.92,1488.79,11.11,2.1,9.65,-2.93,-0.32,5.13,4,0.06,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173531600,7.1581
170730365500,41971820,1173531670,1,0,0,572003862,25.23,209.95,0.116,-12.59,-8.18,267.12,-43.9,-27250.6,40.62,15749,26.48,103.06,449982.51,6114873.8,1503.06,10.92,1.33,8.7,-2.99,-0.32,5.64,2,0.01,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173531670,7.1581
170730452001,41971950,1173532535,1,0,0,637867937,25.76,298.6,0.18,-20.72,-44.54,323.49,-56.18,-24748.2,38.19,12953.4,6.91,83.97,452490.33,6112086.25,1483.97,16.76,2.34,13.55,-3.04,-0.3,6.49,7,0.18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173532535,7.1582
170730567701,41972120,1173533692,1,0,0,689909538,39.45,77.39,0.223,52.08,-26,314.57,3.58,-25511.9,20.48,13653.2,18.79,88.73,451725.27,6112783.7,1488.73,14.63,1.51,16.77,-2.83,-0.3,7.98,11,1.37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173533692,7.1583
170730847700,41972550,1173536492,1,0,0,244621785,25.2,85.15,0.159,41.57,-37.77,320.34,-10,-26549.8,43.16,13376.3,27.23,91.86,450688.98,6112504.58,1491.86,14.95,2.28,11.92,-3.05,-0.3,3.47,7,1.68,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173536492,7.1585
170731355900,41973320,1173541574,1,0,0,814592364,30.26,56.37,0.177,78.41,-65.7,355.88,-8.88,-27369.3,23.16,13712,11.79,96.73,449868.88,6112837.81,1496.73,15.28,2.01,13.28,-2.98,-0.29,12.15,5,0.91,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173541574,7.1588
170731824700,41974120,1173546262,1,0,0,881237357,32.53,83.2,0.122,99.54,-63.79,2.75,-2.77,-24691.4,30.29,14624.7,30.81,86.22,452542.8,6113756.66,1486.22,10.05,1.28,9.15,-2.89,-0.32,6.85,3,0.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173546262,7.1591
170732324100,41974900,1173551256,1,0,0,800851409,9.47,219.66,0.125,-48.72,-76.18,10.23,-40.77,-23937.9,94.67,14319.8,28.73,82.1,453296.68,6113453.77,1482.1,13.66,2.15,9.39,-3.15,-0.3,9.78,6,1.52,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173551256,7.1595
170732346500,41974930,1173551480,1,0,0,702477618,31.16,126.4,0.123,93.77,-69.22,2.79,-8.66,-24360.4,21.79,16604.2,33.27,86.83,452868.64,6115735.77,1486.83,10.53,1.3,9.25,-2.9,-0.32,7.52,6,1.94,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173551480,7.1595
170732383100,41974990,1173551846,1,0,0,114172309,6.5,266.62,0.131,-81.53,-73.79,21.75,-41.61,-28901.6,32.68,14485.9,10.92,100.16,448335.54,6113607.38,1500.16,14.49,1.37,9.87,-3.19,-0.29,6.3,3,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173551846,7.1595
170733223400,41976350,1173560249,1,0,0,636610623,39.9,92.46,0.345,-177.84,-37.56,55.97,4.76,-23930.9,13.8,14785.3,27.28,83,453302.48,6113919.06,1483,22.69,1.92,25.89,-2.85,-0.3,9.98,15,11.15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173560249,7.16
170733369700,41976590,1173561712,1,0,0,108115626,38.41,134.82,0.235,174.19,-57.8,37.52,-5.11,-29229,24.74,15828.6,20.99,105.03,448005.03,6114948.33,1505.03,16.35,1.76,17.67,-2.82,-0.31,9.89,5,0.34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173561712,7.1601
170733617101,41977010,1173564186,1,0,0,325765546,34.45,171.3,0.115,-150.87,-68.65,36.25,-23.78,-25271.8,40.77,13614.2,41.27,86.65,451965.35,6112745.3,1486.65,9.08,1.6,8.65,-2.84,-0.33,7.82,2,0.02,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173564186,7.1603
170735390900,41979830,1173581924,1,0,0,841822399,11.66,32.55,0.104,-89.9,25.81,159.18,-28.34,-25459.1,21.83,14981.2,29.38,92.03,451774.65,6114110.99,1492.03,11.28,1.34,7.86,-3.11,-0.31,3.67,3,0.02,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173581924,7.1612
170736461600,41981440,1173592631,1,0,0,369750868,39.6,58.83,0.152,-19.55,57.27,212.08,0.11,-26659.4,38.28,13190,20.4,91.76,450579.63,6112317.83,1491.76,9.8,1.33,11.39,-2.8,-0.31,6.25,4,0.32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173592631,7.1619
170737392901,41982870,1173601944,1,0,0,665048380,23.54,162.08,0.169,-41.41,35.95,206.84,-25.22,-24885.8,28.75,14282.2,28.83,86.05,452349.34,6113413.79,1486.05,16.13,2.21,12.68,-3.05,-0.29,8.94,5,0.45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173601944,7.1625
170737741200,41983420,1173605427,1,0,0,9717510,35.2,224.16,0.138,-51.02,9.5,202.78,-52.91,-23872.7,23.54,14697.6,87.29,81.95,453360.83,6113831.53,1481.95,10.36,1.51,10.35,-2.87,-0.31,8.66,2,0.34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173605427,7.1627
